Transaction_ID,Date,Time,Product_ID,Category,Product_Name,Brand,Price,Quantity,Total_Spent,Payment_Method,Store_Location
T00586,2024-07-28,20:01,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Cash,"San Diego, CA"
T00587,2024-08-03,12:46,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Mobile Payment,"San Diego, CA"
T00588,2024-09-06,16:38,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Gift Card,"San Diego, CA"
T00589,2024-09-01,12:23,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Debit Card,"San Diego, CA"
T00590,2024-07-18,11:40,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Cash,"San Diego, CA"
T00591,2024-08-05,20:19,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Gift Card,"San Diego, CA"
T00592,2024-09-02,15:34,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Gift Card,"San Diego, CA"
T00593,2024-08-15,13:53,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Gift Card,"San Diego, CA"
T00594,2024-08-11,13:10,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Cash,"San Diego, CA"
T00595,2024-09-02,20:33,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Cash,"San Diego, CA"
T00596,2024-07-20,14:34,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00597,2024-08-31,16:38,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
T00598,2024-07-20,10:05,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Debit Card,"San Diego, CA"
T00599,2024-09-01,14:36,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Cash,"San Diego, CA"
T00600,2024-07-26,17:21,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00601,2024-08-16,16:57,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Cash,"San Diego, CA"
T00602,2024-08-06,19:27,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Mobile Payment,"San Diego, CA"
T00603,2024-09-03,15:32,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Debit Card,"San Diego, CA"
T00604,2024-08-10,16:37,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Credit Card,"San Diego, CA"
T00605,2024-08-20,18:53,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00606,2024-07-23,14:35,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Gift Card,"San Diego, CA"
T00607,2024-07-24,11:04,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00608,2024-08-10,15:06,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Debit Card,"San Diego, CA"
T00609,2024-07-31,14:12,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00610,2024-07-27,17:48,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Debit Card,"San Diego, CA"
T00611,2024-07-15,16:45,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Gift Card,"San Diego, CA"
T00612,2024-09-04,15:37,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Gift Card,"San Diego, CA"
T00613,2024-09-05,20:08,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Debit Card,"San Diego, CA"
T00614,2024-08-22,13:25,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Credit Card,"San Diego, CA"
T00615,2024-08-09,15:26,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Mobile Payment,"San Diego, CA"
T00616,2024-09-03,14:08,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00617,2024-09-05,16:42,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00618,2024-07-27,20:06,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00619,2024-07-16,17:52,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Debit Card,"San Diego, CA"
T00620,2024-09-06,11:10,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Credit Card,"San Diego, CA"
T00621,2024-08-24,15:10,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Credit Card,"San Diego, CA"
T00622,2024-08-29,17:13,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Gift Card,"San Diego, CA"
T00623,2024-08-22,18:10,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Mobile Payment,"San Diego, CA"
T00624,2024-08-16,17:08,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Debit Card,"San Diego, CA"
T00625,2024-08-28,19:09,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Cash,"San Diego, CA"
T00626,2024-09-02,14:14,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Mobile Payment,"San Diego, CA"
T00627,2024-07-17,19:36,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00628,2024-07-21,10:10,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Credit Card,"San Diego, CA"
T00629,2024-08-16,18:51,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00630,2024-07-29,17:36,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00631,2024-09-02,20:02,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Debit Card,"San Diego, CA"
T00632,2024-07-16,18:14,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00633,2024-09-11,11:27,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Debit Card,"San Diego, CA"
T00634,2024-08-03,15:51,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Mobile Payment,"San Diego, CA"
T00635,2024-08-14,15:56,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Gift Card,"San Diego, CA"
T00636,2024-08-30,17:43,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Debit Card,"San Diego, CA"
T00637,2024-07-17,11:57,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Cash,"San Diego, CA"
T00638,2024-08-27,12:48,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Credit Card,"San Diego, CA"
T00639,2024-08-19,12:43,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Gift Card,"San Diego, CA"
T00640,2024-08-13,13:57,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Credit Card,"San Diego, CA"
T00641,2024-08-24,17:22,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00642,2024-09-09,13:22,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00643,2024-08-08,10:04,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,2,69.98,Debit Card,"San Diego, CA"
T00644,2024-09-01,11:04,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Mobile Payment,"San Diego, CA"
T00645,2024-07-26,16:14,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00646,2024-07-22,14:28,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Debit Card,"San Diego, CA"
T00647,2024-08-22,16:37,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Mobile Payment,"San Diego, CA"
T00648,2024-07-22,15:56,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00649,2024-07-26,15:04,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Cash,"San Diego, CA"
T00650,2024-08-27,12:17,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Credit Card,"San Diego, CA"
T00651,2024-08-03,11:59,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00652,2024-08-16,16:37,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,5,249.95,Credit Card,"San Diego, CA"
T00653,2024-08-20,16:32,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Gift Card,"San Diego, CA"
T00654,2024-08-24,19:10,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Credit Card,"San Diego, CA"
T00655,2024-08-15,14:55,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Debit Card,"San Diego, CA"
T00656,2024-09-06,17:41,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Debit Card,"San Diego, CA"
T00657,2024-09-13,10:09,BP002,Backpacks,Heritage Backpack,Herschel,59.99,2,119.98,Credit Card,"San Diego, CA"
T00658,2024-09-05,16:33,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Gift Card,"San Diego, CA"
T00659,2024-08-10,18:23,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Gift Card,"San Diego, CA"
T00660,2024-07-25,11:24,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00661,2024-08-02,10:33,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Mobile Payment,"San Diego, CA"
T00662,2024-08-02,12:52,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00663,2024-08-19,18:43,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Cash,"San Diego, CA"
T00664,2024-08-01,19:16,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00665,2024-09-01,17:31,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Gift Card,"San Diego, CA"
T00666,2024-07-21,14:13,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Gift Card,"San Diego, CA"
T00667,2024-07-31,15:56,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Cash,"San Diego, CA"
T00668,2024-09-02,14:02,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Debit Card,"San Diego, CA"
T00669,2024-09-08,20:24,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Mobile Payment,"San Diego, CA"
T00670,2024-07-23,13:31,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Mobile Payment,"San Diego, CA"
T00671,2024-08-06,19:05,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Mobile Payment,"San Diego, CA"
T00672,2024-07-25,15:31,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Mobile Payment,"San Diego, CA"
T00673,2024-08-01,18:46,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Gift Card,"San Diego, CA"
T00674,2024-09-11,11:00,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Credit Card,"San Diego, CA"
T00675,2024-07-30,12:29,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,2,74.98,Gift Card,"San Diego, CA"
T00676,2024-08-15,12:25,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Gift Card,"San Diego, CA"
T00677,2024-08-08,17:42,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Gift Card,"San Diego, CA"
T00678,2024-08-16,14:44,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00679,2024-08-04,19:55,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Gift Card,"San Diego, CA"
T00680,2024-08-24,16:06,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Gift Card,"San Diego, CA"
T00681,2024-07-28,17:19,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Debit Card,"San Diego, CA"
T00682,2024-08-04,14:50,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Mobile Payment,"San Diego, CA"
T00683,2024-07-23,19:39,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Cash,"San Diego, CA"
T00684,2024-07-17,11:41,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Cash,"San Diego, CA"
T00685,2024-09-12,12:41,BP002,Backpacks,Heritage Backpack,Herschel,59.99,4,239.96,Cash,"San Diego, CA"
T00686,2024-08-11,13:27,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00687,2024-09-08,14:40,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Debit Card,"San Diego, CA"
T00688,2024-07-20,16:20,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Gift Card,"San Diego, CA"
T00689,2024-08-24,15:12,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,4,139.96,Cash,"San Diego, CA"
T00690,2024-08-29,11:37,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Gift Card,"San Diego, CA"
T00691,2024-07-19,12:15,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Mobile Payment,"San Diego, CA"
T00692,2024-08-27,17:35,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Debit Card,"San Diego, CA"
T00693,2024-09-05,12:03,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Gift Card,"San Diego, CA"
T00694,2024-07-19,13:54,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Cash,"San Diego, CA"
T00695,2024-07-21,15:20,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00696,2024-08-08,12:16,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00697,2024-08-20,10:08,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Gift Card,"San Diego, CA"
T00698,2024-08-06,13:38,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00699,2024-08-27,17:33,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Cash,"San Diego, CA"
T00700,2024-07-23,12:06,SH002,Shoes,Nike SB Chron,Nike,129.99,4,519.96,Debit Card,"San Diego, CA"
T00701,2024-08-11,15:22,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,2,74.98,Debit Card,"San Diego, CA"
T00702,2024-08-25,11:26,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Mobile Payment,"San Diego, CA"
T00703,2024-08-22,20:22,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Debit Card,"San Diego, CA"
T00704,2024-07-28,18:50,SH002,Shoes,Nike SB Chron,Nike,129.99,5,649.95,Credit Card,"San Diego, CA"
T00705,2024-08-31,16:41,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Credit Card,"San Diego, CA"
T00706,2024-08-15,16:35,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Gift Card,"San Diego, CA"
T00707,2024-08-24,20:08,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Cash,"San Diego, CA"
T00708,2024-08-07,15:24,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Mobile Payment,"San Diego, CA"
T00709,2024-08-10,16:14,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Gift Card,"San Diego, CA"
T00710,2024-09-02,11:14,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Cash,"San Diego, CA"
T00711,2024-07-15,14:28,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,1,34.99,Cash,"San Diego, CA"
T00712,2024-09-13,16:47,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Mobile Payment,"San Diego, CA"
T00713,2024-09-02,17:05,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Cash,"San Diego, CA"
T00714,2024-08-24,19:09,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Credit Card,"San Diego, CA"
T00715,2024-08-01,11:25,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Mobile Payment,"San Diego, CA"
T00716,2024-09-11,13:28,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Debit Card,"San Diego, CA"
T00717,2024-08-09,20:00,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,3,51.99,Gift Card,"San Diego, CA"
T00718,2024-08-30,14:04,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Cash,"San Diego, CA"
T00719,2024-09-12,17:24,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,4,68.0,Mobile Payment,"San Diego, CA"
T00720,2024-08-22,10:56,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Cash,"San Diego, CA"
T00721,2024-07-15,12:20,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Gift Card,"San Diego, CA"
T00722,2024-09-13,15:55,SH001,Shoes,Old Skool Sneakers,Vans,59.99,5,299.95,Debit Card,"San Diego, CA"
T00723,2024-07-25,16:20,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Cash,"San Diego, CA"
T00724,2024-09-02,10:30,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00725,2024-08-17,11:05,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,5,34.99,Cash,"San Diego, CA"
T00726,2024-08-15,17:46,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Cash,"San Diego, CA"
T00727,2024-08-15,19:40,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,3,124.98,Credit Card,"San Diego, CA"
T00728,2024-07-31,11:45,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Credit Card,"San Diego, CA"
T00729,2024-08-31,18:41,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,1,24.99,Cash,"San Diego, CA"
T00730,2024-07-30,10:47,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Gift Card,"San Diego, CA"
T00731,2024-09-11,12:33,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00732,2024-09-04,17:09,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Credit Card,"San Diego, CA"
T00733,2024-08-10,15:27,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Mobile Payment,"San Diego, CA"
T00734,2024-08-07,12:02,SH001,Shoes,Old Skool Sneakers,Vans,59.99,1,59.99,Credit Card,"San Diego, CA"
T00735,2024-07-29,18:48,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,4,99.96,Cash,"San Diego, CA"
T00736,2024-09-09,17:56,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Debit Card,"San Diego, CA"
T00737,2024-07-20,19:26,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Debit Card,"San Diego, CA"
T00738,2024-07-27,14:58,SH002,Shoes,Nike SB Chron,Nike,129.99,3,389.97,Mobile Payment,"San Diego, CA"
T00739,2024-07-30,17:55,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,5,199.96,Gift Card,"San Diego, CA"
T00740,2024-09-02,13:20,SH001,Shoes,Old Skool Sneakers,Vans,59.99,2,119.98,Credit Card,"San Diego, CA"
T00741,2024-07-15,16:59,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Mobile Payment,"San Diego, CA"
T00742,2024-08-06,20:51,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Cash,"San Diego, CA"
T00743,2024-09-01,16:25,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Credit Card,"San Diego, CA"
T00744,2024-08-17,14:03,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Cash,"San Diego, CA"
T00745,2024-07-24,14:46,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Credit Card,"San Diego, CA"
T00746,2024-09-10,18:52,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,3,149.97,Gift Card,"San Diego, CA"
T00747,2024-08-31,11:26,SH002,Shoes,Nike SB Chron,Nike,129.99,1,129.99,Mobile Payment,"San Diego, CA"
T00748,2024-07-23,20:52,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00749,2024-08-20,11:03,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Credit Card,"San Diego, CA"
T00750,2024-08-02,14:27,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,4,149.97,Debit Card,"San Diego, CA"
T00751,2024-08-04,17:43,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,2,19.98,Cash,"San Diego, CA"
T00752,2024-09-13,13:27,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,5,199.96,Cash,"San Diego, CA"
T00753,2024-07-24,11:48,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Gift Card,"San Diego, CA"
T00754,2024-08-04,16:56,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,5,85.99,Debit Card,"San Diego, CA"
T00755,2024-09-02,13:32,BP002,Backpacks,Heritage Backpack,Herschel,59.99,3,179.97,Gift Card,"San Diego, CA"
T00756,2024-07-31,12:02,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,2,34.0,Debit Card,"San Diego, CA"
T00757,2024-09-05,20:17,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Debit Card,"San Diego, CA"
T00758,2024-07-24,11:33,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,3,104.97,Gift Card,"San Diego, CA"
T00759,2024-08-16,10:50,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Credit Card,"San Diego, CA"
T00760,2024-07-16,16:54,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Mobile Payment,"San Diego, CA"
T00761,2024-07-30,11:36,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00762,2024-07-22,10:12,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,2,49.98,Credit Card,"San Diego, CA"
T00763,2024-07-27,16:50,WBJ001,Women's BOGO RSQ Jeans,High Rise Skinny,RSQ,49.99,1,49.99,Mobile Payment,"San Diego, CA"
T00764,2024-08-21,14:25,M2F001,Men's 2 for $34 Tees,Skater Logo Tee,Riot Spciety,17.99,1,17.99,Cash,"San Diego, CA"
T00765,2024-07-27,17:34,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,1,49.99,Debit Card,"San Diego, CA"
T00766,2024-07-22,10:43,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Credit Card,"San Diego, CA"
T00767,2024-09-12,19:47,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,4,199.96,Gift Card,"San Diego, CA"
T00768,2024-07-16,16:31,BP001,Backpacks,Right Pack Backpack,JanSport,49.99,2,99.98,Debit Card,"San Diego, CA"
T00769,2024-07-28,13:11,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,3,29.97,Gift Card,"San Diego, CA"
T00770,2024-09-09,12:32,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,5,124.95,Mobile Payment,"San Diego, CA"
T00771,2024-08-23,14:11,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,4,25.0,Gift Card,"San Diego, CA"
T00772,2024-09-09,19:23,BP002,Backpacks,Heritage Backpack,Herschel,59.99,1,59.99,Cash,"San Diego, CA"
T00773,2024-08-01,16:32,MBG001,Men's BOGO RSQ Jeans,Slim Fit Denim,RSQ,49.99,4,149.97,Credit Card,"San Diego, CA"
T00774,2024-08-25,18:58,MNT001,Men's Nike Tees,Nike Sportswear Tee,Nike,34.99,5,174.95,Cash,"San Diego, CA"
T00775,2024-08-08,16:07,BP002,Backpacks,Heritage Backpack,Herschel,59.99,5,299.95,Gift Card,"San Diego, CA"
T00776,2024-08-06,19:39,SH001,Shoes,Old Skool Sneakers,Vans,59.99,3,179.97,Gift Card,"San Diego, CA"
T00777,2024-08-01,13:04,MGT001,Men's Graphic Tees,Sunset Vibes Tee,Riot Society,24.99,3,74.97,Mobile Payment,"San Diego, CA"
T00778,2024-07-29,10:30,W4F001,Women's 4 for $25 Tops,Basic Tank Top,RSQ,9.99,1,9.99,Gift Card,"San Diego, CA"
T00779,2024-08-17,16:06,SH002,Shoes,Nike SB Chron,Nike,129.99,2,259.98,Credit Card,"San Diego, CA"
